
Reading File:  ./chipir2023/DDR3_IDLE_testexperiment_June_29_2023__10_00_28_UART.log
Number of lines in uart file:  3140
3141
Printing Dynamic Errors



[ 6 / 29 /2023 at  10 : 5 : 47 ]

Error group count:  1

Error New:    0x0237a98:  a5a5a5a5 a5a5a5a5 a5a5adad adadadad
Error New:    0x0237e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0238298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0238698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0238a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0238e98:  a5a5a5a5 a5a1a5a5 a5adadad adadadad
Error New:    0x0239298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0239698:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0239a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0239e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023a298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023a698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023aa98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023ae98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023b298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023b698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023ba98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023be98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023c298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023c698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023ca98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023ce98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023d298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023d698:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023da98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023de98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023e298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023e698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023ea98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023ee98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023f298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023f698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x023fa98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x023fe98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0240298:  a5a5a5a5 a5a5a5a5 a5a5adad adadadad
Error New:    0x0240698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0240a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0240e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0241298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0241698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0241a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0241e98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0242298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0242698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0242a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0242e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0243298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0243698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0243a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0243e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0244298:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0244698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0244a98:  a5a5a5a5 a5a1a1a5 a5a5adad adadadad
Error New:    0x0244e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0245298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0245698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0245a98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0245e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0246298:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0246698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0246a98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0246e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0247298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0247698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0247a98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0247e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0248298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0248698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0248a98:  a5a5a5a5 a5a5a5a5 a5a5adad adadadad
Error New:    0x0248e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0249298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0249698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0249a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0249e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024a298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024a698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024aa98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024ae98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024b298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024b698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024ba98:  a5a5a5a5 a5a5a5a5 a5a5adad adadadad
Error New:    0x024be98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024c298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024c698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024ca98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024ce98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024d298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024d698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024da98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024de98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024e298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024e698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024ea98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024ee98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x024f298:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x024f698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024fa98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x024fe98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0250298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0250698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0250a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0250e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0251298:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0251698:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0251a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0251e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0252298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0252698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0252a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0252e98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0253298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0253698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0253a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0253e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0254298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0254698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0254a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0254e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0255298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0255698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0255a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0255e98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0256298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0256698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0256a98:  a5a5a5a5 a5a5a5a5 a5a5adad adadadad
Error New:    0x0256e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0257298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0257698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0257a98:  a5a5a5a5 a5a5a5a5 a5a5adad adadadad
Error New:    0x0257e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0258298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0258698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0258a98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0258e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0259298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0259698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x0259a98:  a5a5a5a5 a5a1a5a5 a5a5adad ada5adad
Error New:    0x0259e98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x025a298:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x025a698:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
Error New:    0x025aa98:  a5a5a5a5 a5a1a5a5 a5a5adad adadadad
